group,subject_id,condition,beat_number,elapsed_sec,relative_sec,relative_min,normalized_position,heart_rate_bpm,recording_duration_sec
spontaneous_breathing,N4,baseline,7565,61407.648,6205.257,103.421,0.2873,68.57,21595.4
spontaneous_breathing,N4,baseline,7689,61509.281,6306.89,105.115,0.292,66.82,21595.4
spontaneous_breathing,N4,baseline,7813,61611.469,6409.078,106.818,0.2968,80.0,21595.4
spontaneous_breathing,N4,baseline,7937,61714.383,6511.992,108.533,0.3015,72.46,21595.4
spontaneous_breathing,N4,baseline,8061,61817.734,6615.343,110.256,0.3063,76.05,21595.4
spontaneous_breathing,N4,baseline,8185,61921.266,6718.875,111.981,0.3111,72.46,21595.4
spontaneous_breathing,N4,baseline,8309,62025.141,6822.75,113.713,0.3159,74.53,21595.4
spontaneous_breathing,N4,baseline,8433,62129.352,6926.961,115.449,0.3208,73.89,21595.4
spontaneous_breathing,N4,baseline,8557,62232.555,7030.164,117.169,0.3255,76.05,21595.4
spontaneous_breathing,N4,baseline,8681,62336.539,7134.148,118.902,0.3304,72.46,21595.4
spontaneous_breathing,N4,baseline,8805,62431.453,7229.062,120.484,0.3348,80.0,21595.4
spontaneous_breathing,N4,baseline,8929,62536.305,7333.914,122.232,0.3396,75.28,21595.4
spontaneous_breathing,N4,baseline,9053,62637.836,7435.445,123.924,0.3443,57.75,21595.4
spontaneous_breathing,N4,baseline,9177,62747.859,7545.468,125.758,0.3494,72.46,21595.4
spontaneous_breathing,N4,baseline,9301,62856.023,7653.632,127.561,0.3544,74.53,21595.4
spontaneous_breathing,N4,baseline,9425,62966.617,7764.226,129.404,0.3595,79.16,21595.4
spontaneous_breathing,N4,baseline,9549,63076.18,7873.789,131.23,0.3646,76.05,21595.4
spontaneous_breathing,N4,baseline,9673,63184.133,7981.742,133.029,0.3696,72.46,21595.4
spontaneous_breathing,N4,baseline,9797,63293.531,8091.14,134.852,0.3747,76.05,21595.4
spontaneous_breathing,N4,baseline,9921,63399.914,8197.523,136.625,0.3796,84.39,21595.4
spontaneous_breathing,N4,baseline,10045,63501.797,8299.406,138.323,0.3843,92.59,21595.4
spontaneous_breathing,N4,baseline,10169,63606.984,8404.593,140.077,0.3892,68.57,21595.4
spontaneous_breathing,N4,baseline,10293,63718.625,8516.234,141.937,0.3944,66.82,21595.4
spontaneous_breathing,N4,baseline,10417,63828.617,8626.226,143.77,0.3994,58.65,21595.4
spontaneous_breathing,N4,baseline,10541,63937.758,8735.367,145.589,0.4045,60.98,21595.4
spontaneous_breathing,N4,baseline,10665,64045.578,8843.187,147.386,0.4095,69.2,21595.4
spontaneous_breathing,N4,baseline,10789,64145.898,8943.507,149.058,0.4141,90.36,21595.4
spontaneous_breathing,N4,baseline,10913,64254.812,9052.421,150.874,0.4192,85.35,21595.4
spontaneous_breathing,N4,baseline,11037,64364.375,9161.984,152.7,0.4243,57.75,21595.4
spontaneous_breathing,N4,baseline,11161,64476.812,9274.421,154.574,0.4295,75.28,21595.4
spontaneous_breathing,N4,baseline,11285,64584.406,9382.015,156.367,0.4344,73.17,21595.4
spontaneous_breathing,N4,baseline,11409,64695.664,9493.273,158.221,0.4396,65.65,21595.4
spontaneous_breathing,N4,baseline,11533,64807.672,9605.281,160.088,0.4448,61.92,21595.4
spontaneous_breathing,N4,baseline,11657,64918.586,9716.195,161.937,0.4499,69.2,21595.4
spontaneous_breathing,N4,baseline,11781,65028.711,9826.32,163.772,0.455,69.85,21595.4
spontaneous_breathing,N4,baseline,11905,65138.133,9935.742,165.596,0.4601,73.17,21595.4
spontaneous_breathing,N4,baseline,12029,65248.594,10046.203,167.437,0.4652,75.28,21595.4
spontaneous_breathing,N4,baseline,12153,65359.023,10156.632,169.277,0.4703,63.97,21595.4
spontaneous_breathing,N4,baseline,12277,65467.32,10264.929,171.082,0.4753,74.53,21595.4
spontaneous_breathing,N4,baseline,12401,65575.094,10372.703,172.878,0.4803,73.17,21595.4
spontaneous_breathing,N4,baseline,12525,65681.766,10479.375,174.656,0.4853,84.39,21595.4
spontaneous_breathing,N4,baseline,12649,65787.523,10585.132,176.419,0.4902,67.34,21595.4
spontaneous_breathing,N4,baseline,12773,65890.484,10688.093,178.135,0.4949,80.0,21595.4
spontaneous_breathing,N4,baseline,12897,65986.531,10784.14,179.736,0.4994,72.46,21595.4
spontaneous_breathing,N4,baseline,13021,66077.414,10875.023,181.25,0.5036,85.35,21595.4
spontaneous_breathing,N4,baseline,13145,66172.984,10970.593,182.843,0.508,80.86,21595.4
spontaneous_breathing,N4,baseline,13269,66265.781,11063.39,184.39,0.5123,81.74,21595.4
spontaneous_breathing,N4,baseline,13393,66359.789,11157.398,185.957,0.5167,78.33,21595.4
spontaneous_breathing,N4,baseline,13517,66453.906,11251.515,187.525,0.521,80.0,21595.4
spontaneous_breathing,N4,baseline,13641,66551.867,11349.476,189.158,0.5256,76.82,21595.4
spontaneous_breathing,N4,baseline,13765,66647.523,11445.132,190.752,0.53,74.53,21595.4
spontaneous_breathing,N4,baseline,13889,66743.312,11540.921,192.349,0.5344,76.05,21595.4
spontaneous_breathing,N4,baseline,14013,66842.891,11640.5,194.008,0.539,79.16,21595.4
spontaneous_breathing,N4,baseline,14137,66942.539,11740.148,195.669,0.5436,71.09,21595.4
spontaneous_breathing,N4,baseline,14261,67043.039,11840.648,197.344,0.5483,82.53,21595.4
spontaneous_breathing,N4,baseline,14385,67147.758,11945.367,199.089,0.5531,54.1,21595.4
spontaneous_breathing,N4,baseline,14509,67248.914,12046.523,200.775,0.5578,75.28,21595.4
spontaneous_breathing,N4,baseline,14633,67352.43,12150.039,202.501,0.5626,59.06,21595.4
spontaneous_breathing,N4,baseline,14757,67455.617,12253.226,204.22,0.5674,82.53,21595.4
spontaneous_breathing,N4,baseline,14881,67550.391,12348.0,205.8,0.5718,78.33,21595.4
spontaneous_breathing,N4,baseline,15005,67649.555,12447.164,207.453,0.5764,80.86,21595.4
spontaneous_breathing,N4,baseline,15129,67744.617,12542.226,209.037,0.5808,80.86,21595.4
spontaneous_breathing,N4,baseline,15253,67842.234,12639.843,210.664,0.5853,74.53,21595.4
spontaneous_breathing,N4,baseline,15377,67944.969,12742.578,212.376,0.5901,79.16,21595.4
spontaneous_breathing,N4,baseline,15501,68050.672,12848.281,214.138,0.595,67.95,21595.4
spontaneous_breathing,N4,baseline,15625,68158.047,12955.656,215.928,0.5999,75.28,21595.4
spontaneous_breathing,N4,baseline,15749,68261.742,13059.351,217.656,0.6047,74.53,21595.4
spontaneous_breathing,N4,baseline,15873,68371.5,13169.109,219.485,0.6098,68.57,21595.4
spontaneous_breathing,N4,baseline,15997,68480.258,13277.867,221.298,0.6148,67.34,21595.4
spontaneous_breathing,N4,baseline,16121,68593.883,13391.492,223.192,0.6201,64.52,21595.4
spontaneous_breathing,N4,baseline,16245,68698.516,13496.125,224.935,0.625,63.49,21595.4
spontaneous_breathing,N4,baseline,16369,68805.031,13602.64,226.711,0.6299,68.57,21595.4
spontaneous_breathing,N4,baseline,16493,68913.336,13710.945,228.516,0.6349,61.41,21595.4
spontaneous_breathing,N4,baseline,16617,69022.188,13819.797,230.33,0.6399,73.17,21595.4
spontaneous_breathing,N4,baseline,16741,69131.68,13929.289,232.155,0.645,68.57,21595.4
spontaneous_breathing,N4,baseline,16865,69242.609,14040.218,234.004,0.6501,74.53,21595.4
spontaneous_breathing,N4,baseline,16989,69352.125,14149.734,235.829,0.6552,71.77,21595.4
spontaneous_breathing,N4,baseline,17113,69461.297,14258.906,237.648,0.6603,76.05,21595.4
spontaneous_breathing,N4,baseline,17237,69566.32,14363.929,239.399,0.6651,73.17,21595.4
spontaneous_breathing,N4,baseline,17361,69671.023,14468.632,241.144,0.67,74.53,21595.4
spontaneous_breathing,N4,baseline,17485,69779.234,14576.843,242.947,0.675,77.62,21595.4
spontaneous_breathing,N4,baseline,17609,69885.281,14682.89,244.715,0.6799,71.09,21595.4
spontaneous_breathing,N4,baseline,17733,69993.461,14791.07,246.518,0.6849,63.97,21595.4
spontaneous_breathing,N4,baseline,17857,70100.898,14898.507,248.308,0.6899,69.2,21595.4
spontaneous_breathing,N4,baseline,17981,70211.461,15009.07,250.151,0.695,73.89,21595.4
spontaneous_breathing,N4,baseline,18105,70322.695,15120.304,252.005,0.7002,61.41,21595.4
spontaneous_breathing,N4,baseline,18229,70435.031,15232.64,253.877,0.7054,66.23,21595.4
spontaneous_breathing,N4,baseline,18353,70546.898,15344.507,255.742,0.7105,74.53,21595.4
spontaneous_breathing,N4,baseline,18477,70658.469,15456.078,257.601,0.7157,66.23,21595.4
spontaneous_breathing,N4,baseline,18601,70762.805,15560.414,259.34,0.7205,52.26,21595.4
spontaneous_breathing,N4,baseline,18725,70885.828,15683.437,261.391,0.7262,63.49,21595.4
spontaneous_breathing,N4,baseline,18849,71006.219,15803.828,263.397,0.7318,70.42,21595.4
spontaneous_breathing,N4,baseline,18973,71125.789,15923.398,265.39,0.7374,90.36,21595.4
spontaneous_breathing,N4,baseline,19097,71224.32,16021.929,267.032,0.7419,79.16,21595.4
spontaneous_breathing,N4,baseline,19221,71340.336,16137.945,268.966,0.7473,53.33,21595.4
spontaneous_breathing,N4,baseline,19345,71460.43,16258.039,270.967,0.7528,64.52,21595.4
spontaneous_breathing,N4,baseline,19469,71580.992,16378.601,272.977,0.7584,74.53,21595.4
spontaneous_breathing,N4,baseline,19593,71697.062,16494.671,274.911,0.7638,65.65,21595.4
spontaneous_breathing,N4,baseline,19717,71814.672,16612.281,276.871,0.7693,68.57,21595.4
spontaneous_breathing,N4,baseline,19841,71929.109,16726.718,278.779,0.7746,60.48,21595.4
spontaneous_breathing,N4,baseline,19965,72042.742,16840.351,280.673,0.7798,69.2,21595.4
spontaneous_breathing,N4,baseline,20089,72157.508,16955.117,282.585,0.7851,51.9,21595.4
spontaneous_breathing,N4,baseline,20213,72271.477,17069.086,284.485,0.7904,62.96,21595.4
spontaneous_breathing,N4,baseline,20337,72383.477,17181.086,286.351,0.7956,67.95,21595.4
spontaneous_breathing,N4,baseline,20461,72497.961,17295.57,288.26,0.8009,73.17,21595.4
spontaneous_breathing,N4,baseline,20585,72614.109,17411.718,290.195,0.8063,67.95,21595.4
spontaneous_breathing,N4,baseline,20709,72728.922,17526.531,292.109,0.8116,56.5,21595.4
spontaneous_breathing,N4,baseline,20833,72845.672,17643.281,294.055,0.817,71.09,21595.4
spontaneous_breathing,N4,baseline,20957,72960.969,17758.578,295.976,0.8223,69.85,21595.4
spontaneous_breathing,N4,baseline,21081,73074.664,17872.273,297.871,0.8276,60.48,21595.4
spontaneous_breathing,N4,baseline,21205,73189.711,17987.32,299.789,0.8329,70.42,21595.4
spontaneous_breathing,N4,baseline,21329,73304.227,18101.836,301.697,0.8382,63.49,21595.4
spontaneous_breathing,N4,baseline,21453,73416.977,18214.586,303.576,0.8434,65.08,21595.4
spontaneous_breathing,N4,baseline,21577,73533.359,18330.968,305.516,0.8488,62.44,21595.4
spontaneous_breathing,N4,baseline,21701,73648.602,18446.211,307.437,0.8542,60.98,21595.4
spontaneous_breathing,N4,baseline,21825,73763.336,18560.945,309.349,0.8595,56.5,21595.4
spontaneous_breathing,N4,baseline,21949,73877.781,18675.39,311.257,0.8648,56.07,21595.4
spontaneous_breathing,N4,baseline,22073,73985.391,18783.0,313.05,0.8698,72.46,21595.4
spontaneous_breathing,N4,baseline,22197,74109.188,18906.797,315.113,0.8755,66.82,21595.4
spontaneous_breathing,N4,baseline,22321,74228.148,19025.757,317.096,0.881,71.09,21595.4
spontaneous_breathing,N4,baseline,22445,74340.117,19137.726,318.962,0.8862,67.34,21595.4
spontaneous_breathing,N4,baseline,22569,74452.945,19250.554,320.843,0.8914,72.46,21595.4
spontaneous_breathing,N4,baseline,22693,74561.391,19359.0,322.65,0.8964,89.29,21595.4
spontaneous_breathing,N4,baseline,22817,74673.719,19471.328,324.522,0.9016,53.72,21595.4
spontaneous_breathing,N4,baseline,22941,74790.922,19588.531,326.476,0.9071,51.19,21595.4
spontaneous_breathing,N4,baseline,23065,74913.148,19710.757,328.513,0.9127,54.1,21595.4
spontaneous_breathing,N4,baseline,23189,75038.781,19836.39,330.606,0.9185,65.08,21595.4
spontaneous_breathing,N4,baseline,23313,75161.609,19959.218,332.654,0.9242,64.52,21595.4
spontaneous_breathing,N4,baseline,23437,75283.0,20080.609,334.677,0.9299,65.65,21595.4
spontaneous_breathing,N4,baseline,23561,75404.586,20202.195,336.703,0.9355,66.82,21595.4
spontaneous_breathing,N4,baseline,23685,75520.359,20317.968,338.633,0.9408,43.13,21595.4
spontaneous_breathing,N4,baseline,23809,75647.086,20444.695,340.745,0.9467,74.53,21595.4
spontaneous_breathing,N4,baseline,23933,75761.805,20559.414,342.657,0.952,45.98,21595.4
spontaneous_breathing,N4,baseline,24057,75885.703,20683.312,344.722,0.9578,56.5,21595.4
spontaneous_breathing,N4,baseline,24181,76004.883,20802.492,346.708,0.9633,46.55,21595.4
spontaneous_breathing,N4,baseline,24305,76127.602,20925.211,348.754,0.969,67.95,21595.4
spontaneous_breathing,N4,baseline,24429,76252.07,21049.679,350.828,0.9747,73.17,21595.4
spontaneous_breathing,N4,baseline,24553,76377.891,21175.5,352.925,0.9806,75.28,21595.4
spontaneous_breathing,N4,baseline,24677,76495.156,21292.765,354.879,0.986,67.95,21595.4
spontaneous_breathing,N4,baseline,24801,76620.57,21418.179,356.97,0.9918,50.51,21595.4
spontaneous_breathing,N4,baseline,24925,76746.68,21544.289,359.071,0.9976,63.97,21595.4
spontaneous_breathing,N5,baseline,1,51004.203,0.0,0.0,0.0,54.45,21592.5
spontaneous_breathing,N5,baseline,85,51108.273,104.07,1.734,0.0048,51.9,21592.5
spontaneous_breathing,N5,baseline,169,51212.0,207.797,3.463,0.0096,50.85,21592.5
spontaneous_breathing,N5,baseline,253,51315.992,311.789,5.196,0.0144,48.0,21592.5
spontaneous_breathing,N5,baseline,337,51420.531,416.328,6.939,0.0193,53.33,21592.5
spontaneous_breathing,N5,baseline,421,51524.133,519.93,8.665,0.0241,47.39,21592.5
spontaneous_breathing,N5,baseline,505,51627.75,623.547,10.392,0.0289,51.55,21592.5
spontaneous_breathing,N5,baseline,589,51720.602,716.399,11.94,0.0332,46.84,21592.5
spontaneous_breathing,N5,baseline,673,51817.859,813.656,13.561,0.0377,46.84,21592.5
spontaneous_breathing,N5,baseline,757,51922.68,918.477,15.308,0.0425,50.21,21592.5
spontaneous_breathing,N5,baseline,841,52027.992,1023.789,17.063,0.0474,47.69,21592.5
spontaneous_breathing,N5,baseline,925,52135.148,1130.945,18.849,0.0524,46.55,21592.5
spontaneous_breathing,N5,baseline,1009,52240.016,1235.813,20.597,0.0572,45.45,21592.5
spontaneous_breathing,N5,baseline,1093,52346.203,1342.0,22.367,0.0622,45.98,21592.5
spontaneous_breathing,N5,baseline,1177,52450.445,1446.242,24.104,0.067,45.18,21592.5
spontaneous_breathing,N5,baseline,1261,52558.32,1554.117,25.902,0.072,54.84,21592.5
spontaneous_breathing,N5,baseline,1345,52658.539,1654.336,27.572,0.0766,52.26,21592.5
spontaneous_breathing,N5,baseline,1429,52758.75,1754.547,29.242,0.0813,49.55,21592.5
spontaneous_breathing,N5,baseline,1513,52858.523,1854.32,30.905,0.0859,55.25,21592.5
spontaneous_breathing,N5,baseline,1597,52961.141,1956.938,32.616,0.0906,47.69,21592.5
spontaneous_breathing,N5,baseline,1681,53067.172,2062.969,34.383,0.0955,46.26,21592.5
spontaneous_breathing,N5,baseline,1765,53165.805,2161.602,36.027,0.1001,54.84,21592.5
spontaneous_breathing,N5,baseline,1849,53268.82,2264.617,37.744,0.1049,44.15,21592.5
spontaneous_breathing,N5,baseline,1933,53374.812,2370.609,39.51,0.1098,52.59,21592.5
spontaneous_breathing,N5,baseline,2017,53481.531,2477.328,41.289,0.1147,54.1,21592.5
spontaneous_breathing,N5,baseline,2101,53585.242,2581.039,43.017,0.1195,52.96,21592.5
spontaneous_breathing,N5,baseline,2185,53690.211,2686.008,44.767,0.1244,47.69,21592.5
spontaneous_breathing,N5,baseline,2269,53794.312,2790.109,46.502,0.1292,51.9,21592.5
spontaneous_breathing,N5,baseline,2353,53897.125,2892.922,48.215,0.134,49.22,21592.5
spontaneous_breathing,N5,baseline,2437,53980.758,2976.555,49.609,0.1379,44.15,21592.5
spontaneous_breathing,N5,baseline,2521,54077.68,3073.477,51.225,0.1423,76.05,21592.5
spontaneous_breathing,N5,baseline,2605,54181.102,3176.899,52.948,0.1471,46.26,21592.5
spontaneous_breathing,N5,baseline,2689,54277.438,3273.235,54.554,0.1516,41.29,21592.5
spontaneous_breathing,N5,baseline,2773,54385.039,3380.836,56.347,0.1566,49.88,21592.5
spontaneous_breathing,N5,baseline,2857,54491.914,3487.711,58.129,0.1615,54.84,21592.5
spontaneous_breathing,N5,baseline,2941,54594.422,3590.219,59.837,0.1663,47.39,21592.5
spontaneous_breathing,N5,baseline,3025,54705.68,3701.477,61.691,0.1714,50.85,21592.5
spontaneous_breathing,N5,baseline,3109,54815.094,3810.891,63.515,0.1765,47.69,21592.5
spontaneous_breathing,N5,baseline,3193,54922.664,3918.461,65.308,0.1815,50.51,21592.5
spontaneous_breathing,N5,baseline,3277,55031.656,4027.453,67.124,0.1865,48.9,21592.5
spontaneous_breathing,N5,baseline,3361,55140.227,4136.024,68.934,0.1915,51.19,21592.5
spontaneous_breathing,N5,baseline,3445,55247.281,4243.078,70.718,0.1965,48.31,21592.5
spontaneous_breathing,N5,baseline,3529,55357.055,4352.852,72.548,0.2016,45.45,21592.5
spontaneous_breathing,N5,baseline,3613,55463.82,4459.617,74.327,0.2065,51.55,21592.5
spontaneous_breathing,N5,baseline,3697,55571.664,4567.461,76.124,0.2115,44.38,21592.5
spontaneous_breathing,N5,baseline,3781,55682.742,4678.539,77.976,0.2167,51.9,21592.5
spontaneous_breathing,N5,baseline,3865,55781.031,4776.828,79.614,0.2212,85.35,21592.5
spontaneous_breathing,N5,baseline,3949,55883.711,4879.508,81.325,0.226,57.75,21592.5
spontaneous_breathing,N5,baseline,4033,55994.953,4990.75,83.179,0.2311,49.55,21592.5
spontaneous_breathing,N5,baseline,4117,56105.117,5100.914,85.015,0.2362,52.59,21592.5
spontaneous_breathing,N5,baseline,4201,56215.18,5210.977,86.85,0.2413,49.88,21592.5
spontaneous_breathing,N5,baseline,4285,56326.492,5322.289,88.705,0.2465,42.19,21592.5
spontaneous_breathing,N5,baseline,4369,56437.5,5433.297,90.555,0.2516,50.21,21592.5
spontaneous_breathing,N5,baseline,4453,56532.102,5527.899,92.132,0.256,81.74,21592.5
spontaneous_breathing,N5,baseline,4537,56637.148,5632.945,93.882,0.2609,42.92,21592.5
spontaneous_breathing,N5,baseline,4621,56749.758,5745.555,95.759,0.2661,42.92,21592.5
spontaneous_breathing,N5,baseline,4705,56851.969,5847.766,97.463,0.2708,55.25,21592.5
spontaneous_breathing,N5,baseline,4789,56964.633,5960.43,99.341,0.276,42.43,21592.5
spontaneous_breathing,N5,baseline,4873,57068.656,6064.453,101.074,0.2809,62.96,21592.5
spontaneous_breathing,N5,baseline,4957,57163.484,6159.281,102.655,0.2853,41.72,21592.5
spontaneous_breathing,N5,baseline,5041,57275.5,6271.297,104.522,0.2904,48.9,21592.5
spontaneous_breathing,N5,baseline,5125,57386.664,6382.461,106.374,0.2956,47.39,21592.5
spontaneous_breathing,N5,baseline,5209,57497.766,6493.563,108.226,0.3007,40.84,21592.5
spontaneous_breathing,N5,baseline,5293,57608.094,6603.891,110.065,0.3058,46.26,21592.5
spontaneous_breathing,N5,baseline,5377,57720.219,6716.016,111.934,0.311,45.98,21592.5
spontaneous_breathing,N5,baseline,5461,57828.914,6824.711,113.745,0.3161,43.89,21592.5
spontaneous_breathing,N5,baseline,5545,57939.109,6934.906,115.582,0.3212,48.9,21592.5
spontaneous_breathing,N5,baseline,5629,58050.492,7046.289,117.438,0.3263,42.92,21592.5
spontaneous_breathing,N5,baseline,5713,58161.625,7157.422,119.29,0.3315,43.13,21592.5
spontaneous_breathing,N5,baseline,5797,58276.07,7271.867,121.198,0.3368,54.45,21592.5
spontaneous_breathing,N5,baseline,5881,58368.68,7364.477,122.741,0.3411,62.96,21592.5
spontaneous_breathing,N5,baseline,5965,58480.422,7476.219,124.604,0.3462,52.26,21592.5
spontaneous_breathing,N5,baseline,6049,58590.844,7586.641,126.444,0.3514,50.51,21592.5
spontaneous_breathing,N5,baseline,6133,58702.477,7698.274,128.305,0.3565,48.31,21592.5
spontaneous_breathing,N5,baseline,6217,58814.281,7810.078,130.168,0.3617,41.29,21592.5
spontaneous_breathing,N5,baseline,6301,58924.93,7920.727,132.012,0.3668,44.64,21592.5
spontaneous_breathing,N5,baseline,6385,59039.055,8034.852,133.914,0.3721,45.98,21592.5
spontaneous_breathing,N5,baseline,6469,59149.609,8145.406,135.757,0.3772,46.84,21592.5
spontaneous_breathing,N5,baseline,6553,59260.633,8256.43,137.607,0.3824,43.64,21592.5
spontaneous_breathing,N5,baseline,6637,59372.688,8368.485,139.475,0.3876,42.67,21592.5
spontaneous_breathing,N5,baseline,6721,59484.695,8480.492,141.342,0.3928,45.73,21592.5
spontaneous_breathing,N5,baseline,6805,59597.219,8593.016,143.217,0.398,43.38,21592.5
spontaneous_breathing,N5,baseline,6889,59708.453,8704.25,145.071,0.4031,44.38,21592.5
spontaneous_breathing,N5,baseline,6973,59818.609,8814.406,146.907,0.4082,42.67,21592.5
spontaneous_breathing,N5,baseline,7057,59927.133,8922.93,148.715,0.4132,44.91,21592.5
spontaneous_breathing,N5,baseline,7141,60037.594,9033.391,150.557,0.4184,44.91,21592.5
